x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2,nb_women
101,91,60,60,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/0/0.521.jpg,Gabi_Zimmer,345,98,118,118,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/5/5.1513.jpg,Gabi_Zimmer,1,F,F,#9D7A54,#9D7A54,2
234,116,93,93,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/0/0.1720.jpg,Eve_Ensler,160,83,51,51,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/2/2.2124.jpg,Eve_Ensler,1,F,F,#9D7A54,#81654F,2
159,86,81,81,/dataset/YouTubeFaces/frame_images_DB/Regina_Ip/0/0.145.jpg,Regina_Ip,222,106,63,63,/dataset/YouTubeFaces/frame_images_DB/Regina_Ip/4/4.1236.jpg,Regina_Ip,1,F,F,#81654F,#6F503C,2
230,165,193,193,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/0/0.2029.jpg,Amanda_Beard,171,67,52,52,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/4/4.1322.jpg,Amanda_Beard,1,F,F,#81654F,#81654F,2
88,42,40,40,/dataset/YouTubeFaces/frame_images_DB/Barbara_Bodine/3/3.4443.jpg,Barbara_Bodine,136,68,51,51,/dataset/YouTubeFaces/frame_images_DB/Barbara_Bodine/5/5.2585.jpg,Barbara_Bodine,1,F,F,#513B2E,#81654F,2
160,76,43,43,/dataset/YouTubeFaces/frame_images_DB/Oxana_Fedorova/2/2.703.jpg,Oxana_Fedorova,164,116,47,47,/dataset/YouTubeFaces/frame_images_DB/Oxana_Fedorova/4/4.326.jpg,Oxana_Fedorova,1,F,F,#BEA07E,#81654F,2
141,105,79,79,/dataset/YouTubeFaces/frame_images_DB/Eliane_Karp/1/1.244.jpg,Eliane_Karp,195,97,78,78,/dataset/YouTubeFaces/frame_images_DB/Eliane_Karp/4/4.4226.jpg,Eliane_Karp,1,F,F,#9D7A54,#BEA07E,2
149,94,77,77,/dataset/YouTubeFaces/frame_images_DB/Coleen_Rowley/0/0.369.jpg,Coleen_Rowley,207,139,150,150,/dataset/YouTubeFaces/frame_images_DB/Coleen_Rowley/3/3.454.jpg,Coleen_Rowley,1,F,F,#9D7A54,#81654F,2
215,112,70,70,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/1/1.4398.jpg,Amanda_Beard,164,91,84,84,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/2/2.994.jpg,Amanda_Beard,1,F,F,#81654F,#BEA07E,2
257,171,107,107,/dataset/YouTubeFaces/frame_images_DB/Kristen_Breitweiser/2/2.102.jpg,Kristen_Breitweiser,283,100,100,100,/dataset/YouTubeFaces/frame_images_DB/Kristen_Breitweiser/5/5.511.jpg,Kristen_Breitweiser,1,F,F,#BEA07E,#81654F,2
273,30,41,41,/dataset/YouTubeFaces/frame_images_DB/Tirunesh_Dibaba/2/2.1948.jpg,Tirunesh_Dibaba,308,98,60,60,/dataset/YouTubeFaces/frame_images_DB/Tirunesh_Dibaba/5/5.2783.jpg,Tirunesh_Dibaba,1,F,F,#6F503C,#6F503C,2
173,110,76,76,/dataset/YouTubeFaces/frame_images_DB/Liv_Tyler/3/3.168.jpg,Liv_Tyler,141,92,56,56,/dataset/YouTubeFaces/frame_images_DB/Liv_Tyler/5/5.142.jpg,Liv_Tyler,1,F,F,#9D7A54,#513B2E,2
315,154,149,149,/dataset/YouTubeFaces/frame_images_DB/Catriona_Le_May_Doan/1/1.177.jpg,Catriona_Le_May_Doan,212,79,86,86,/dataset/YouTubeFaces/frame_images_DB/Catriona_Le_May_Doan/4/4.235.jpg,Catriona_Le_May_Doan,1,F,F,#9D7A54,#81654F,2
223,95,96,96,/dataset/YouTubeFaces/frame_images_DB/Lisa_Leslie/3/3.551.jpg,Lisa_Leslie,234,66,50,50,/dataset/YouTubeFaces/frame_images_DB/Lisa_Leslie/5/5.573.jpg,Lisa_Leslie,1,F,F,#6F503C,#6F503C,2
165,82,69,69,/dataset/YouTubeFaces/frame_images_DB/Kathryn_Morris/1/1.2404.jpg,Kathryn_Morris,180,88,50,50,/dataset/YouTubeFaces/frame_images_DB/Kathryn_Morris/4/4.1144.jpg,Kathryn_Morris,1,F,F,#9D7A54,#9D7A54,2
166,68,55,55,/dataset/YouTubeFaces/frame_images_DB/Charlize_Theron/1/1.318.jpg,Charlize_Theron,220,97,60,60,/dataset/YouTubeFaces/frame_images_DB/Charlize_Theron/3/3.684.jpg,Charlize_Theron,1,F,F,#BEA07E,#81654F,2
159,122,98,98,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/2/2.609.jpg,Gabi_Zimmer,255,207,110,110,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/4/4.569.jpg,Gabi_Zimmer,1,F,F,#81654F,#513B2E,2
310,143,62,62,/dataset/YouTubeFaces/frame_images_DB/Frances_Fisher/3/3.1291.jpg,Frances_Fisher,240,130,136,136,/dataset/YouTubeFaces/frame_images_DB/Frances_Fisher/4/4.159.jpg,Frances_Fisher,1,F,F,#513B2E,#81654F,2
145,109,92,92,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/0/0.1499.jpg,Marieta_Chrousala,308,180,42,42,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/3/3.1818.jpg,Marieta_Chrousala,1,F,F,#9D7A54,#6F503C,2
149,158,135,135,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/1/1.553.jpg,Carla_Gugino,298,72,85,85,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/5/5.736.jpg,Carla_Gugino,1,F,F,#6F503C,#6F503C,2
191,114,106,106,/dataset/YouTubeFaces/frame_images_DB/Louisa_Baileche/0/0.824.jpg,Louisa_Baileche,184,100,67,67,/dataset/YouTubeFaces/frame_images_DB/Louisa_Baileche/1/1.1809.jpg,Louisa_Baileche,1,F,F,#6F503C,#BEA07E,2
175,126,77,77,/dataset/YouTubeFaces/frame_images_DB/JK_Rowling/4/4.272.jpg,JK_Rowling,241,115,115,115,/dataset/YouTubeFaces/frame_images_DB/JK_Rowling/5/5.104.jpg,JK_Rowling,1,F,F,#9D7A54,#81654F,2
217,112,109,109,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/1/1.375.jpg,Barbara_Brezigar,306,103,103,103,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/5/5.389.jpg,Barbara_Brezigar,1,F,F,#81654F,#6F503C,2
145,73,56,56,/dataset/YouTubeFaces/frame_images_DB/Sara_Silverman/1/1.1150.jpg,Sara_Silverman,167,64,73,73,/dataset/YouTubeFaces/frame_images_DB/Sara_Silverman/5/5.270.jpg,Sara_Silverman,1,F,F,#9D7A54,#9D7A54,2
176,51,56,56,/dataset/YouTubeFaces/frame_images_DB/Alek_Wek/0/0.715.jpg,Alek_Wek,325,86,46,46,/dataset/YouTubeFaces/frame_images_DB/Alek_Wek/1/1.215.jpg,Alek_Wek,1,F,F,#513B2E,#513B2E,2
193,80,62,62,/dataset/YouTubeFaces/frame_images_DB/Chita_Rivera/0/0.2185.jpg,Chita_Rivera,177,77,47,47,/dataset/YouTubeFaces/frame_images_DB/Chita_Rivera/1/1.4817.jpg,Chita_Rivera,1,F,F,#6F503C,#6F503C,2
163,89,93,93,/dataset/YouTubeFaces/frame_images_DB/Leticia_Van_de_Putte/0/0.939.jpg,Leticia_Van_de_Putte,316,216,155,155,/dataset/YouTubeFaces/frame_images_DB/Leticia_Van_de_Putte/4/4.2156.jpg,Leticia_Van_de_Putte,1,F,F,#81654F,#81654F,2
289,96,40,40,/dataset/YouTubeFaces/frame_images_DB/Christine_Todd_Whitman/2/2.1549.jpg,Christine_Todd_Whitman,148,69,47,47,/dataset/YouTubeFaces/frame_images_DB/Christine_Todd_Whitman/5/5.2350.jpg,Christine_Todd_Whitman,1,F,F,#6F503C,#81654F,2
262,170,103,103,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/4/4.198.jpg,Loretta_Lynn_Harper,292,142,98,98,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/5/5.882.jpg,Loretta_Lynn_Harper,1,F,F,#BEA07E,#BEA07E,2
231,135,56,56,/dataset/YouTubeFaces/frame_images_DB/Tessa_Jowell/2/2.1097.jpg,Tessa_Jowell,136,63,54,54,/dataset/YouTubeFaces/frame_images_DB/Tessa_Jowell/3/3.578.jpg,Tessa_Jowell,1,F,F,#9D7A54,#81654F,2
159,118,90,90,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Dole/0/0.1855.jpg,Elizabeth_Dole,202,164,147,147,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Dole/1/1.1427.jpg,Elizabeth_Dole,1,F,F,#6F503C,#81654F,2
250,115,107,107,/dataset/YouTubeFaces/frame_images_DB/Linda_Franklin/0/0.1432.jpg,Linda_Franklin,249,105,112,112,/dataset/YouTubeFaces/frame_images_DB/Linda_Franklin/2/2.2322.jpg,Linda_Franklin,1,F,F,#6F503C,#81654F,2
150,77,51,51,/dataset/YouTubeFaces/frame_images_DB/Eliza_Dushku/0/0.1550.jpg,Eliza_Dushku,89,92,162,162,/dataset/YouTubeFaces/frame_images_DB/Eliza_Dushku/2/2.429.jpg,Eliza_Dushku,1,F,F,#9D7A54,#6F503C,2
189,113,101,101,/dataset/YouTubeFaces/frame_images_DB/Lisa_Ling/0/0.119.jpg,Lisa_Ling,250,173,101,101,/dataset/YouTubeFaces/frame_images_DB/Lisa_Ling/2/2.1060.jpg,Lisa_Ling,1,F,F,#9D7A54,#9D7A54,2
172,69,30,30,/dataset/YouTubeFaces/frame_images_DB/Sarah_Weddington/0/0.1705.jpg,Sarah_Weddington,281,76,44,44,/dataset/YouTubeFaces/frame_images_DB/Sarah_Weddington/1/1.442.jpg,Sarah_Weddington,1,F,F,#BEA07E,#81654F,2
286,153,105,105,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/1/1.1106.jpg,Lauren_Hutton,117,92,104,104,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/4/4.934.jpg,Lauren_Hutton,1,F,F,#9D7A54,#81654F,2
223,103,71,71,/dataset/YouTubeFaces/frame_images_DB/Estelle_Morris/2/2.520.jpg,Estelle_Morris,223,115,48,48,/dataset/YouTubeFaces/frame_images_DB/Estelle_Morris/4/4.3748.jpg,Estelle_Morris,1,F,F,#9D7A54,#6F503C,2
181,57,59,59,/dataset/YouTubeFaces/frame_images_DB/Alek_Wek/0/0.748.jpg,Alek_Wek,178,73,33,33,/dataset/YouTubeFaces/frame_images_DB/Alek_Wek/4/4.149.jpg,Alek_Wek,1,F,F,#513B2E,#81654F,2
212,68,26,26,/dataset/YouTubeFaces/frame_images_DB/Christine_Arron/3/3.5424.jpg,Christine_Arron,253,122,39,39,/dataset/YouTubeFaces/frame_images_DB/Christine_Arron/4/4.1942.jpg,Christine_Arron,1,F,F,#6F503C,#81654F,2
181,88,116,116,/dataset/YouTubeFaces/frame_images_DB/Elsa_Zylberstein/1/1.1066.jpg,Elsa_Zylberstein,152,106,87,87,/dataset/YouTubeFaces/frame_images_DB/Elsa_Zylberstein/4/4.636.jpg,Elsa_Zylberstein,1,F,F,#9D7A54,#6F503C,2
199,111,130,130,/dataset/YouTubeFaces/frame_images_DB/Geraldine_Chaplin/3/3.685.jpg,Geraldine_Chaplin,192,127,85,85,/dataset/YouTubeFaces/frame_images_DB/Geraldine_Chaplin/4/4.1004.jpg,Geraldine_Chaplin,1,F,F,#6F503C,#81654F,2
209,65,64,64,/dataset/YouTubeFaces/frame_images_DB/Celine_Dion/0/0.453.jpg,Celine_Dion,73,109,65,65,/dataset/YouTubeFaces/frame_images_DB/Celine_Dion/3/3.162.jpg,Celine_Dion,1,F,F,#9D7A54,#E7C1B8,2
86,82,58,58,/dataset/YouTubeFaces/frame_images_DB/Ham_Pong-sil/0/0.745.jpg,Ham_Pong-sil,256,101,75,75,/dataset/YouTubeFaces/frame_images_DB/Ham_Pong-sil/2/2.662.jpg,Ham_Pong-sil,1,F,F,#9D7A54,#81654F,2
286,88,109,109,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/2/2.402.jpg,Barbara_Brezigar,282,108,97,97,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/5/5.410.jpg,Barbara_Brezigar,1,F,F,#9D7A54,#81654F,2
130,130,87,87,/dataset/YouTubeFaces/frame_images_DB/Amelia_Vega/1/1.2866.jpg,Amelia_Vega,146,64,78,78,/dataset/YouTubeFaces/frame_images_DB/Amelia_Vega/4/4.148.jpg,Amelia_Vega,1,F,F,#9D7A54,#9D7A54,2
176,97,106,106,/dataset/YouTubeFaces/frame_images_DB/Barbara_Walters/2/2.15.jpg,Barbara_Walters,177,102,73,73,/dataset/YouTubeFaces/frame_images_DB/Barbara_Walters/4/4.340.jpg,Barbara_Walters,1,F,F,#81654F,#9D7A54,2
252,122,87,87,/dataset/YouTubeFaces/frame_images_DB/Emma_Thompson/3/3.124.jpg,Emma_Thompson,194,120,63,63,/dataset/YouTubeFaces/frame_images_DB/Emma_Thompson/4/4.1626.jpg,Emma_Thompson,1,F,F,#6F503C,#6F503C,2
273,90,122,122,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/3/3.353.jpg,Edie_Falco,199,127,103,103,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/4/4.287.jpg,Edie_Falco,1,F,F,#6F503C,#6F503C,2
187,78,38,38,/dataset/YouTubeFaces/frame_images_DB/Kristin_Chenoweth/1/1.297.jpg,Kristin_Chenoweth,242,89,60,60,/dataset/YouTubeFaces/frame_images_DB/Kristin_Chenoweth/5/5.338.jpg,Kristin_Chenoweth,1,F,F,#6F503C,#81654F,2
111,108,66,66,/dataset/YouTubeFaces/frame_images_DB/Alexandra_Pelosi/0/0.481.jpg,Alexandra_Pelosi,269,128,145,145,/dataset/YouTubeFaces/frame_images_DB/Alexandra_Pelosi/3/3.415.jpg,Alexandra_Pelosi,1,F,F,#81654F,#81654F,2
136,115,88,88,/dataset/YouTubeFaces/frame_images_DB/Kim_Gandy/0/0.14.jpg,Kim_Gandy,178,93,61,61,/dataset/YouTubeFaces/frame_images_DB/Kim_Gandy/5/5.558.jpg,Kim_Gandy,1,F,F,#9D7A54,#81654F,2
227,113,69,69,/dataset/YouTubeFaces/frame_images_DB/Cindy_Crawford/3/3.1317.jpg,Cindy_Crawford,267,143,114,114,/dataset/YouTubeFaces/frame_images_DB/Cindy_Crawford/5/5.1037.jpg,Cindy_Crawford,1,F,F,#81654F,#6F503C,2
253,86,64,64,/dataset/YouTubeFaces/frame_images_DB/Alma_Powell/1/1.615.jpg,Alma_Powell,277,102,85,85,/dataset/YouTubeFaces/frame_images_DB/Alma_Powell/5/5.394.jpg,Alma_Powell,1,F,F,#6F503C,#9D7A54,2
125,79,45,45,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/0/0.1022.jpg,Carla_Gugino,179,70,51,51,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/3/3.764.jpg,Carla_Gugino,1,F,F,#6F503C,#513B2E,2
310,124,229,229,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/1/1.802.jpg,Elizabeth_Berkeley,183,81,82,82,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/2/2.2033.jpg,Elizabeth_Berkeley,1,F,F,#81654F,#9D7A54,2
206,167,148,148,/dataset/YouTubeFaces/frame_images_DB/Cherry_Jones/3/3.237.jpg,Cherry_Jones,240,57,45,45,/dataset/YouTubeFaces/frame_images_DB/Cherry_Jones/5/5.2183.jpg,Cherry_Jones,1,F,F,#81654F,#81654F,2
239,120,121,121,/dataset/YouTubeFaces/frame_images_DB/Valerie_Harper/0/0.1136.jpg,Valerie_Harper,178,85,85,85,/dataset/YouTubeFaces/frame_images_DB/Valerie_Harper/3/3.1943.jpg,Valerie_Harper,1,F,F,#9D7A54,#6F503C,2
177,144,133,133,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/2/2.586.jpg,Alison_Lohman,142,119,103,103,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/4/4.765.jpg,Alison_Lohman,1,F,F,#BEA07E,#6F503C,2
153,110,98,98,/dataset/YouTubeFaces/frame_images_DB/Christine_Todd_Whitman/1/1.1086.jpg,Christine_Todd_Whitman,288,95,40,40,/dataset/YouTubeFaces/frame_images_DB/Christine_Todd_Whitman/2/2.1554.jpg,Christine_Todd_Whitman,1,F,F,#81654F,#6F503C,2
212,127,102,102,/dataset/YouTubeFaces/frame_images_DB/Edwina_Currie/0/0.756.jpg,Edwina_Currie,150,81,64,64,/dataset/YouTubeFaces/frame_images_DB/Edwina_Currie/4/4.2055.jpg,Edwina_Currie,1,F,F,#81654F,#81654F,2
223,121,61,61,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/0/0.1235.jpg,Loretta_Lynn_Harper,285,135,87,87,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/5/5.932.jpg,Loretta_Lynn_Harper,1,F,F,#81654F,#BEA07E,2
221,142,92,92,/dataset/YouTubeFaces/frame_images_DB/Isabella_Rossellini/0/0.187.jpg,Isabella_Rossellini,232,56,31,31,/dataset/YouTubeFaces/frame_images_DB/Isabella_Rossellini/5/5.789.jpg,Isabella_Rossellini,1,F,F,#81654F,#6F503C,2
153,117,88,88,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Dole/0/0.1887.jpg,Elizabeth_Dole,158,113,83,83,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Dole/3/3.58.jpg,Elizabeth_Dole,1,F,F,#6F503C,#81654F,2
267,82,89,89,/dataset/YouTubeFaces/frame_images_DB/Poala_Suarez/3/3.94.jpg,Poala_Suarez,158,70,59,59,/dataset/YouTubeFaces/frame_images_DB/Poala_Suarez/4/4.2413.jpg,Poala_Suarez,1,F,F,#BEA07E,#422811,2
141,98,51,51,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/0/0.1040.jpg,Carla_Gugino,298,72,85,85,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/5/5.736.jpg,Carla_Gugino,1,F,F,#6F503C,#6F503C,2
160,62,34,34,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/4/4.2085.jpg,Nia_Vardalos,190,154,117,117,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/5/5.367.jpg,Nia_Vardalos,1,F,F,#6F503C,#81654F,2
124,138,80,80,/dataset/YouTubeFaces/frame_images_DB/Linda_Dano/0/0.153.jpg,Linda_Dano,223,78,53,53,/dataset/YouTubeFaces/frame_images_DB/Linda_Dano/3/3.939.jpg,Linda_Dano,1,F,F,#81654F,#9D7A54,2
172,118,183,183,/dataset/YouTubeFaces/frame_images_DB/Carey_Lowell/2/2.340.jpg,Carey_Lowell,83,87,74,74,/dataset/YouTubeFaces/frame_images_DB/Carey_Lowell/3/3.17.jpg,Carey_Lowell,1,F,F,#513B2E,#81654F,2
236,109,100,100,/dataset/YouTubeFaces/frame_images_DB/Cherie_Blair/3/3.606.jpg,Cherie_Blair,138,73,53,53,/dataset/YouTubeFaces/frame_images_DB/Cherie_Blair/4/4.791.jpg,Cherie_Blair,1,F,F,#6F503C,#9D7A54,2
258,156,89,89,/dataset/YouTubeFaces/frame_images_DB/Margaret_Thatcher/1/1.962.jpg,Margaret_Thatcher,158,143,93,93,/dataset/YouTubeFaces/frame_images_DB/Margaret_Thatcher/4/4.885.jpg,Margaret_Thatcher,1,F,F,#9D7A54,#81654F,2
161,63,51,51,/dataset/YouTubeFaces/frame_images_DB/Charlize_Theron/1/1.275.jpg,Charlize_Theron,239,142,194,194,/dataset/YouTubeFaces/frame_images_DB/Charlize_Theron/5/5.1220.jpg,Charlize_Theron,1,F,F,#BEA07E,#9D7A54,2
73,120,75,75,/dataset/YouTubeFaces/frame_images_DB/Cecilia_Cheung/0/0.337.jpg,Cecilia_Cheung,134,79,55,55,/dataset/YouTubeFaces/frame_images_DB/Cecilia_Cheung/2/2.631.jpg,Cecilia_Cheung,1,F,F,#6F503C,#9D7A54,2
194,105,184,184,/dataset/YouTubeFaces/frame_images_DB/Pauley_Perrette/1/1.1070.jpg,Pauley_Perrette,235,125,48,48,/dataset/YouTubeFaces/frame_images_DB/Pauley_Perrette/4/4.1359.jpg,Pauley_Perrette,1,F,F,#9D7A54,#513B2E,2
248,138,127,127,/dataset/YouTubeFaces/frame_images_DB/Nadine_Vinzens/0/0.245.jpg,Nadine_Vinzens,200,77,126,126,/dataset/YouTubeFaces/frame_images_DB/Nadine_Vinzens/4/4.126.jpg,Nadine_Vinzens,1,F,F,#6F503C,#81654F,2
269,171,112,112,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/3/3.292.jpg,Loretta_Lynn_Harper,265,162,96,96,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/4/4.238.jpg,Loretta_Lynn_Harper,1,F,F,#BEA07E,#BEA07E,2
242,122,123,123,/dataset/YouTubeFaces/frame_images_DB/Valerie_Harper/0/0.1090.jpg,Valerie_Harper,151,78,78,78,/dataset/YouTubeFaces/frame_images_DB/Valerie_Harper/4/4.860.jpg,Valerie_Harper,1,F,F,#9D7A54,#9D7A54,2
118,107,110,110,/dataset/YouTubeFaces/frame_images_DB/Erin_Hershey_Presley/3/3.2006.jpg,Erin_Hershey_Presley,181,105,110,110,/dataset/YouTubeFaces/frame_images_DB/Erin_Hershey_Presley/4/4.2354.jpg,Erin_Hershey_Presley,1,F,F,#9D7A54,#BEA07E,2
125,95,103,103,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/4/4.972.jpg,Lauren_Hutton,159,79,57,57,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/5/5.1156.jpg,Lauren_Hutton,1,F,F,#81654F,#9D7A54,2
175,76,82,82,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/2/2.2074.jpg,Elizabeth_Berkeley,125,100,84,84,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/5/5.884.jpg,Elizabeth_Berkeley,1,F,F,#9D7A54,#6F503C,2
107,73,61,61,/dataset/YouTubeFaces/frame_images_DB/Ivana_Trump/1/1.1774.jpg,Ivana_Trump,147,84,76,76,/dataset/YouTubeFaces/frame_images_DB/Ivana_Trump/2/2.583.jpg,Ivana_Trump,1,F,F,#BEA07E,#9D7A54,2
274,122,141,141,/dataset/YouTubeFaces/frame_images_DB/Queen_Noor/1/1.212.jpg,Queen_Noor,163,78,67,67,/dataset/YouTubeFaces/frame_images_DB/Queen_Noor/5/5.177.jpg,Queen_Noor,1,F,F,#6F503C,#81654F,2
236,142,101,101,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/2/2.222.jpg,Edie_Falco,253,118,136,136,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/3/3.285.jpg,Edie_Falco,1,F,F,#9D7A54,#6F503C,2
184,134,75,75,/dataset/YouTubeFaces/frame_images_DB/Emma_Nicholson/1/1.697.jpg,Emma_Nicholson,133,116,50,50,/dataset/YouTubeFaces/frame_images_DB/Emma_Nicholson/2/2.479.jpg,Emma_Nicholson,1,F,F,#81654F,#6F503C,2
346,109,157,157,/dataset/YouTubeFaces/frame_images_DB/Barbara_Walters/0/0.17.jpg,Barbara_Walters,180,87,94,94,/dataset/YouTubeFaces/frame_images_DB/Barbara_Walters/5/5.231.jpg,Barbara_Walters,1,F,F,#9D7A54,#9D7A54,2
120,79,50,50,/dataset/YouTubeFaces/frame_images_DB/Rachel_Hunter/3/3.322.jpg,Rachel_Hunter,234,85,88,88,/dataset/YouTubeFaces/frame_images_DB/Rachel_Hunter/4/4.1255.jpg,Rachel_Hunter,1,F,F,#9D7A54,#6F503C,2
203,86,107,107,/dataset/YouTubeFaces/frame_images_DB/Janis_Ruth_Coulter/0/0.1199.jpg,Janis_Ruth_Coulter,159,77,68,68,/dataset/YouTubeFaces/frame_images_DB/Janis_Ruth_Coulter/4/4.751.jpg,Janis_Ruth_Coulter,1,F,F,#81654F,#81654F,2
166,95,80,80,/dataset/YouTubeFaces/frame_images_DB/Cristina_Saralegui/3/3.44.jpg,Cristina_Saralegui,146,73,94,94,/dataset/YouTubeFaces/frame_images_DB/Cristina_Saralegui/5/5.3333.jpg,Cristina_Saralegui,1,F,F,#81654F,#9D7A54,2
167,114,122,122,/dataset/YouTubeFaces/frame_images_DB/Nancy_Kerrigan/2/2.1063.jpg,Nancy_Kerrigan,175,103,110,110,/dataset/YouTubeFaces/frame_images_DB/Nancy_Kerrigan/4/4.1345.jpg,Nancy_Kerrigan,1,F,F,#6F503C,#9D7A54,2
150,62,43,43,/dataset/YouTubeFaces/frame_images_DB/Ximena_Bohorquez/0/0.705.jpg,Ximena_Bohorquez,124,48,35,35,/dataset/YouTubeFaces/frame_images_DB/Ximena_Bohorquez/4/4.608.jpg,Ximena_Bohorquez,1,F,F,#9D7A54,#81654F,2
185,114,100,100,/dataset/YouTubeFaces/frame_images_DB/Mary_Robinson/1/1.472.jpg,Mary_Robinson,230,101,105,105,/dataset/YouTubeFaces/frame_images_DB/Mary_Robinson/2/2.169.jpg,Mary_Robinson,1,F,F,#81654F,#81654F,2
166,86,66,66,/dataset/YouTubeFaces/frame_images_DB/Laura_Elena_Harring/0/0.1014.jpg,Laura_Elena_Harring,100,131,74,74,/dataset/YouTubeFaces/frame_images_DB/Laura_Elena_Harring/5/5.50.jpg,Laura_Elena_Harring,1,F,F,#81654F,#81654F,2
137,67,58,58,/dataset/YouTubeFaces/frame_images_DB/Jane_Rooney/0/0.779.jpg,Jane_Rooney,183,82,82,82,/dataset/YouTubeFaces/frame_images_DB/Jane_Rooney/1/1.1327.jpg,Jane_Rooney,1,F,F,#9D7A54,#9D7A54,2
208,146,246,246,/dataset/YouTubeFaces/frame_images_DB/Norah_Jones/2/2.2512.jpg,Norah_Jones,193,122,110,110,/dataset/YouTubeFaces/frame_images_DB/Norah_Jones/5/5.950.jpg,Norah_Jones,1,F,F,#81654F,#9D7A54,2
282,158,106,106,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/1/1.1101.jpg,Lauren_Hutton,238,123,132,132,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/3/3.631.jpg,Lauren_Hutton,1,F,F,#9D7A54,#9D7A54,2
193,125,52,52,/dataset/YouTubeFaces/frame_images_DB/Vanessa_Williams/2/2.1290.jpg,Vanessa_Williams,193,95,136,136,/dataset/YouTubeFaces/frame_images_DB/Vanessa_Williams/5/5.2884.jpg,Vanessa_Williams,1,F,F,#9D7A54,#81654F,2
232,124,68,68,/dataset/YouTubeFaces/frame_images_DB/Charlotte_Rampling/3/3.987.jpg,Charlotte_Rampling,310,123,74,74,/dataset/YouTubeFaces/frame_images_DB/Charlotte_Rampling/4/4.1372.jpg,Charlotte_Rampling,1,F,F,#513B2E,#81654F,2
187,103,112,112,/dataset/YouTubeFaces/frame_images_DB/Christy_Turlington/0/0.2764.jpg,Christy_Turlington,196,154,173,173,/dataset/YouTubeFaces/frame_images_DB/Christy_Turlington/2/2.864.jpg,Christy_Turlington,1,F,F,#BEA07E,#9D7A54,2
144,44,33,33,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/3/3.148.jpg,Eve_Ensler,163,58,35,35,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/4/4.948.jpg,Eve_Ensler,1,F,F,#6F503C,#BEA07E,2
